"행정구역(시군구)별","연령별","항목","단위","2025.04 월","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"경상남도","43세","총인구수[명]","명","52346","60984","57431","59081","55298","51425","48337","49528","47019","52724","53715","52648",
"경상남도","44세","총인구수[명]","명","53455","60534","60954","57423","59075","55278","51433","48313","49491","46951","52616","53697",
"경상남도","45세","총인구수[명]","명","53183","61841","60586","60975","57425","58988","55243","51416","48222","49386","46882","52544",
"경상남도","46세","총인구수[명]","명","48661","61136","61915","60671","61150","57429","59061","55177","51305","48196","49305","46861",
"경상남도","47세","총인구수[명]","명","48798","58395","61206","62003","60822","61126","57395","59036","55058","51138","48098","49241",
"경상남도","48세","총인구수[명]","명","46351","54675","58391","61260","62032","60831","61127","57368","58935","54969","51037","47987",
"경상남도","49세","총인구수[명]","명","50625","56528","54822","58531","61420","62193","60789","61133","57294","58740","54894","51049",
"경상남도","50세","총인구수[명]","명","53576","52670","56574","54935","58584","61542","62107","60750","61002","57170","58605","54893",
"경상남도","51세","총인구수[명]","명","57727","50768","52802","56739","55009","58643","61512","62027","60641","60972","57033","58561",
"경상남도","52세","총인구수[명]","명","58307","59712","50973","53000","56899","55105","58673","61395","62001","60458","60861","57029",
"경상남도","53세","총인구수[명]","명","59429","62554","59813","51146","53116","56895","55200","58720","61313","61924","60377","60887",
"경상남도","54세","총인구수[명]","명","60843","62789","62756","59957","51281","53120","56934","55059","58641","61251","61968","60373",
"경상남도","55세","총인구수[명]","명","60450","55935","62839","62903","60226","51244","53071","56906","55005","58504","61186","61983",
"경상남도","56세","총인구수[명]","명","62088","51761","56065","62997","63112","60193","51322","53121","56860","54915","58426","61210",
"경상남도","57세","총인구수[명]","명","57221","51429","51789","56204","63130","63230","60186","51268","53050","56792","54764","58378",
"경상남도","58세","총인구수[명]","명","56189","46716","51477","51996","56372","63160","63183","60184","51168","52992","56706","54738",
"경상남도","59세","총인구수[명]","명","56880","48261","46790","51626","52123","56465","63232","63018","60098","51051","52931","56707",
"경상남도","60세","총인구수[명]","명","55067","41068","48340","47031","51863","52157","56409","63203","62927","59974","51033","52815",
"경상남도","61세","총인구수[명]","명","48234","34747","41148","48453","47191","51862","52086","56329","63163","62814","59916","51002",
"경상남도","62세","총인구수[명]","명","61651","39021","34808","41134","48604","47169","51856","52016","56195","63138","62767","59909",
"경상남도","63세","총인구수[명]","명","57552","30814","38976","34862","41224","48555","47081","51850","51908","56032","63044","62628",
"경상남도","64세","총인구수[명]","명","65491","29839","30804","39002","34915","41125","48464","46915","51759","51782","55800","62842",
"경상남도","65세","총인구수[명]","명","58397","30943","29834","30715","38940","34832","40991","48315","46824","51495","51636","55596",
"경상남도","66세","총인구수[명]","명","52790","30599","30851","29798","30675","38894","34697","40843","48161","46612","51250","51419",
"경상남도","67세","총인구수[명]","명","50330","29117","30430","30722","29710","30530","38739","34556","40638","47899","46314","51007",
"경상남도","68세","총인구수[명]","명","47838","23371","29017","30338","30606","29592","30343","38505","34302","40361","47615","46069",
"경상남도","69세","총인구수[명]","명","45040","20007","23174","28801","30207","30373","29342","30199","38236","34092","40042","47329",
"경상남도","70세","총인구수[명]","명","45314","23456","19802","22996","28587","29973","30159","29173","29966","37838","33783","39692",
"경상남도","71세","총인구수[명]","명","33953","23575","23234","19592","22810","28292","29662","29952","28887","29651","37436","33513",
"경상남도","72세","총인구수[명]","명","35792","27664","23256","22981","19396","22526","28029","29440","29573","28548","29258","37044",
"경상남도","73세","총인구수[명]","명","31839","24493","27231","22962","22680","19137","22245","27739","29038","29145","28100","28867",
"경상남도","74세","총인구수[명]","명","27168","22536","24008","26809","22603","22364","18875","21945","27343","28588","28686","27650",
"경상남도","75세","총인구수[명]","명","28324","22545","22081","23549","26297","22136","22011","18571","21543","26800","28076","28168",
"경상남도","76세","총인구수[명]","명","27752","20043","21970","21547","23066","25706","21695","21622","18134","21075","26221","27456",
"경상남도","77세","총인구수[명]","명","25971","19017","19422","21370","20999","22514","25074","21176","21106","17625","20541","25627",
"경상남도","78세","총인구수[명]","명","23363","18192","18350","18838","20669","20385","21954","24315","20596","20474","17150","20039",
"경상남도","79세","총인구수[명]","명","15100","16952","17448","17719","18217","19990","19678","21258","23534","19951","19806","16635",
"경상남도","80세","총인구수[명]","명","19421","15383","16150","16774","17027","17476","19195","18997","20447","22590","19233","19100",
"경상남도","81세","총인구수[명]","명","17112","12887","14556","15350","16008","16231","16741","18344","18226","19471","21684","18440",
"경상남도","82세","총인구수[명]","명","20349","12326","12129","13745","14524","15156","15412","15978","17388","17285","18548","20621",
"경상남도","83세","총인구수[명]","명","18474","10099","11465","11415","13000","13579","14289","14604","15097","16315","16318","17606",
"경상남도","84세","총인구수[명]","명","15261","8672","9397","10624","10631","12122","12726","13429","13629","14095","15255","15305",
"경상남도","85세","총인구수[명]","명","14084","7719","8008","8626","9837","9792","11326","11804","12529","12574","13051","14095",
"경상남도","86세","총인구수[명]","명","12653","6312","6993","7282","7865","8967","9010","10413","10902","11382","11489","11943",
"경상남도","87세","총인구수[명]","명","10123","5288","5651","6309","6626","7062","8177","8217","9496","9755","10291","10394",
"경상남도","88세","총인구수[명]","명","9634","4022","4690","4995","5632","5871","6336","7264","7315","8426","8693","9198",
"경상남도","89세","총인구수[명]","명","7914","3475","3459","4117","4368","4921","5183","5598","6393","6364","7375","7652",
"경상남도","90세","총인구수[명]","명","6532","2485","2988","2989","3494","3780","4251","4506","4867","5455","5437","6352",
"경상남도","91세","총인구수[명]","명","4880","2179","2064","2462","2527","2995","3236","3608","3850","4028","4637","4564",
"경상남도","92세","총인구수[명]","명","3757","1705","1819","1736","2050","2102","2472","2736","3031","3151","3304","3845",
"경상남도","93세","총인구수[명]","명","2914","1100","1388","1487","1403","1643","1742","2037","2275","2413","2573","2682",
"경상남도","94세","총인구수[명]","명","2057","825","894","1120","1196","1104","1306","1406","1641","1770","1916","2064",
"경상남도","95세","총인구수[명]","명","1573","514","645","688","888","897","868","1026","1078","1244","1359","1492",
"경상남도","96세","총인구수[명]","명","1056","360","391","499","512","692","722","666","797","782","929","1002",
"경상남도","97세","총인구수[명]","명","718","287","270","309","388","398","526","548","473","568","578","700",
"경상남도","98세","총인구수[명]","명","467","177","218","204","219","294","304","408","408","326","400","423",
"경상남도","99세","총인구수[명]","명","272","136","140","171","150","161","222","233","262","269","219","290",
"경상남도","100세 이상","총인구수[명]","명","484","556","596","639","653","678","719","827","394","384","443","451",
"제주특별자치도","계","총인구수[명]","명","667513","607346","624395","641597","657083","667191","670989","674635","676759","678159","675252","670368",
"제주특별자치도","0세","총인구수[명]","명","3142","5427","5509","5385","4939","4688","4401","3828","3655","3523","3184","3125",
"제주특별자치도","1세","총인구수[명]","명","3184","5635","5852","5915","5745","5269","4910","4597","4033","3826","3644","3263",
"제주특별자치도","2세","총인구수[명]","명","3506","6403","5865","6082","6144","5924","5369","4982","4672","4132","3910","3682",
"제주특별자치도","3세","총인구수[명]","명","3868","6203","6643","6131","6287","6338","6029","5464","5066","4794","4204","3940",
"제주특별자치도","4세","총인구수[명]","명","4143","6253","6452","6913","6358","6460","6471","6147","5620","5192","4844","4241",
